      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9 
         776          16          58      44.883     1262.54    0.952186   -0.208639   -0.118385   -0.189201     0.18512    -0.43488    -0.90656        1.50        2.12        1.56        1.76        1.54        1.09        2.33        1.85        1.51        1.81
         777          16          58      44.937     1262.57    0.953301   -0.210429   -0.110058   -0.186615     0.16867    -0.44284    -0.90515        1.50        2.13        1.56        1.75        1.54        1.09        2.30        1.85        1.51        1.81
         778          16          58      44.997     1262.63    0.955640   -0.212515   -0.093228   -0.181379     0.13666    -0.43143    -0.91422        1.49        2.13        1.56        1.76        1.55        1.10        2.32        1.84        1.51        1.81
         779          16          58      45.038     1262.69    0.958011   -0.213466   -0.076942   -0.175292     0.10959    -0.43011    -0.90039        1.50        2.13        1.56        1.75        1.55        1.10        2.33        1.85        1.51        1.81
         780          16          58      45.096     1262.73    0.959459   -0.213440   -0.067185   -0.171371     0.08328    -0.41357    -0.89197        1.51        2.13        1.56        1.76        1.55        1.10        2.33        1.85        1.51        1.81
         781          16          58      45.145     1262.79    0.960738   -0.215691   -0.053829   -0.166018     0.06665    -0.42230    -0.91562        1.51        2.13        1.56        1.75        1.54        1.11        2.33        1.85        1.51        1.81
         782          16          58      45.202     1262.83    0.961369   -0.217263   -0.045194   -0.162859     0.04462    -0.42471    -0.93152        1.52        2.13        1.56        1.75        1.55        1.11        2.32        1.85        1.51        1.81
         783          16          58      45.256     1262.89    0.962379   -0.218612   -0.031594   -0.158231     0.02472    -0.42413    -0.92856        1.52        2.13        1.56        1.76        1.54        1.11        2.33        1.85        1.51        1.81
         784          16          58      45.303     1262.95    0.963320   -0.219625   -0.016992   -0.153265     0.00391    -0.41422    -0.92474        1.53        2.13        1.56        1.75        1.54        1.11        2.33        1.85        1.51        1.81
         785          16          58      45.361     1262.99    0.963799   -0.220322   -0.007307   -0.149985    -0.01004    -0.40433    -0.92291        1.53        2.13        1.56        1.76        1.55        1.12        2.33        1.84        1.51        1.81
         786          16          58      45.416     1263.05    0.964573   -0.220718    0.007843   -0.144293    -0.04163    -0.39664    -0.90247        1.53        2.13        1.56        1.76        1.55        1.12        2.33        1.84        1.51        1.81
         787          16          58      45.462     1263.11    0.965294   -0.220134    0.020232   -0.139063    -0.07150    -0.39651    -0.88779        1.53        2.13        1.56        1.76        1.54        1.12        2.32        1.85        1.51        1.81
         788          16          58      45.524     1263.15    0.965465   -0.220186    0.025728   -0.136870    -0.08713    -0.39594    -0.87030        1.53        2.13        1.56        1.76        1.54        1.12        2.31        1.85        1.51        1.81
         789          16          58      45.577     1263.22    0.965512   -0.220411    0.029019   -0.135513    -0.10876    -0.40100    -0.86209        1.53        2.12        1.56        1.76        1.54        1.12        2.31        1.85        1.51        1.81
         790          16          58      45.624     1263.27    0.965602   -0.220344    0.027387   -0.135322    -0.09430    -0.39615    -0.86386        1.54        2.12        1.56        1.76        1.54        1.13        2.29        1.85        1.51        1.81
         791          16          58      45.682     1263.31    0.965689   -0.220070    0.023387   -0.135891    -0.09329    -0.40417    -0.87650        1.54        2.12        1.55        1.75        1.54        1.13        2.31        1.85        1.51        1.81
         792          16          58      45.733     1263.39    0.965872   -0.219118    0.012425   -0.137566    -0.06528    -0.41714    -0.89810        1.54        2.12        1.55        1.75        1.54        1.13        2.30        1.84        1.51        1.81
         793          16          58      45.786     1263.42    0.965898   -0.218562    0.007003   -0.138649    -0.04877    -0.41357    -0.90967        1.54        2.11        1.55        1.75        1.53        1.13        2.30        1.85        1.51        1.82
         794          16          58      45.832     1263.49    0.965887   -0.216689   -0.006257   -0.141664    -0.01389    -0.39224    -0.89236        1.54        2.11        1.54        1.75        1.53        1.13        2.29        1.84        1.51        1.81
         795          16          58      45.890     1263.52    0.966001   -0.215275   -0.012426   -0.142635    -0.00992    -0.37875    -0.91739        1.54        2.10        1.54        1.75        1.53        1.13        2.28        1.84        1.51        1.81
         796          16          58      45.943     1263.58    0.965812   -0.213825   -0.025687   -0.144314     0.03568    -0.42307    -0.96021        1.55        2.10        1.54        1.75        1.53        1.13        2.28        1.84        1.51        1.81
         797          16          58      45.999     1263.63    0.965566   -0.211976   -0.035031   -0.146703     0.05048    -0.42908    -0.93961        1.55        2.10        1.54        1.75        1.53        1.13        2.27        1.84        1.51        1.81
         798          16          58      46.049     1263.69    0.964807   -0.210024   -0.046742   -0.151169     0.06833    -0.39801    -0.91574        1.56        2.10        1.54        1.74        1.52        1.13        2.27        1.84        1.51        1.81
         799          16          58      46.101     1263.74    0.963636   -0.209637   -0.057862   -0.155275     0.09641    -0.41275    -0.91391        1.56        2.09        1.54        1.75        1.52        1.13        2.27        1.84        1.51        1.81
         800          16          58      46.155     1263.79    0.962691   -0.207403   -0.069858   -0.159152     0.11044    -0.38516    -0.87695        1.56        2.09        1.53        1.75        1.52        1.13        2.26        1.84        1.51        1.81
