      Sample        Hour      Minute         Sec       Stamp       Quat1       Quat2       Quat3       Quat4        AccX        AccY        AccZ          A0          A1          A2          A3          A4          A5          A6          A7          A8          A9 
         936          16          53       0.465      918.10    0.868343   -0.148870   -0.452215   -0.138998     0.76587    -0.35895    -0.53687        1.57        1.98        1.45        1.68        1.33        1.14        2.17        1.79        1.50        1.78
         937          16          53       0.515      918.16    0.871579   -0.155275   -0.441614   -0.145657     0.74942    -0.37643    -0.55087        1.57        1.98        1.45        1.68        1.34        1.14        2.17        1.78        1.50        1.78
         938          16          53       0.574      918.21    0.873781   -0.160072   -0.433902   -0.150377     0.73810    -0.40179    -0.56934        1.57        1.98        1.45        1.69        1.34        1.14        2.17        1.79        1.50        1.78
         939          16          53       0.620      918.27    0.876192   -0.164448   -0.425189   -0.156391     0.70911    -0.39459    -0.56870        1.57        1.99        1.45        1.69        1.34        1.14        2.18        1.78        1.50        1.79
         940          16          53       0.674      918.32    0.877792   -0.169820   -0.418020   -0.160939     0.70877    -0.42383    -0.59726        1.57        1.99        1.45        1.69        1.34        1.14        2.18        1.79        1.50        1.78
         941          16          53       0.730      918.37    0.879428   -0.175725   -0.410007   -0.166198     0.69308    -0.44168    -0.61340        1.57        1.99        1.45        1.69        1.34        1.14        2.18        1.78        1.51        1.79
         942          16          53       0.781      918.43    0.881793   -0.182744   -0.398870   -0.173055     0.67627    -0.45825    -0.63535        1.57        1.99        1.46        1.69        1.34        1.14        2.18        1.79        1.50        1.79
         943          16          53       0.834      918.48    0.884135   -0.187484   -0.388534   -0.179434     0.65234    -0.46530    -0.63202        1.57        1.99        1.46        1.70        1.34        1.14        2.19        1.78        1.51        1.79
         944          16          53       0.893      918.53    0.886245   -0.192194   -0.378200   -0.185997     0.62964    -0.47296    -0.63733        1.57        2.00        1.46        1.70        1.35        1.14        2.19        1.78        1.51        1.79
         945          16          53       0.935      918.59    0.888571   -0.198011   -0.365689   -0.193663     0.60449    -0.47913    -0.65601        1.57        2.00        1.46        1.71        1.35        1.14        2.20        1.78        1.51        1.79
         946          16          53       0.993      918.63    0.889976   -0.201847   -0.357504   -0.198474     0.59122    -0.48618    -0.66397        1.57        2.01        1.46        1.71        1.35        1.14        2.20        1.79        1.51        1.79
         947          16          53       1.044      918.69    0.892361   -0.206358   -0.344996   -0.205151     0.56042    -0.48407    -0.66516        1.57        2.01        1.46        1.71        1.35        1.15        2.21        1.79        1.51        1.79
         948          16          53       1.100      918.74    0.894287   -0.209084   -0.335484   -0.209726     0.53891    -0.48135    -0.67642        1.57        2.01        1.46        1.71        1.36        1.15        2.21        1.79        1.51        1.79
         949          16          53       1.151      918.80    0.896479   -0.212431   -0.324784   -0.213808     0.52814    -0.50656    -0.69162        1.57        2.02        1.46        1.71        1.36        1.15        2.22        1.79        1.51        1.79
         950          16          53       1.201      918.85    0.897995   -0.215181   -0.316433   -0.217194     0.49863    -0.51575    -0.70163        1.56        2.02        1.46        1.72        1.36        1.15        2.23        1.79        1.52        1.79
         951          16          53       1.256      918.90    0.899465   -0.217356   -0.308546   -0.220269     0.47968    -0.51312    -0.71405        1.56        2.03        1.46        1.72        1.36        1.15        2.23        1.79        1.52        1.79
         952          16          53       1.308      918.95    0.900674   -0.219845   -0.301135   -0.223096     0.47119    -0.51926    -0.72079        1.56        2.03        1.46        1.72        1.36        1.15        2.24        1.79        1.51        1.79
         953          16          53       1.366      919.00    0.901634   -0.222320   -0.294213   -0.225985     0.45499    -0.51834    -0.72937        1.56        2.03        1.46        1.73        1.36        1.15        2.24        1.79        1.52        1.79
         954          16          53       1.421      919.06    0.902703   -0.225449   -0.286029   -0.229103     0.43658    -0.51987    -0.74329        1.56        2.03        1.46        1.72        1.36        1.15        2.25        1.79        1.52        1.79
         955          16          53       1.463      919.13    0.903641   -0.229652   -0.276191   -0.233263     0.41464    -0.54691    -0.75336        1.56        2.04        1.46        1.73        1.36        1.15        2.25        1.79        1.52        1.79
         956          16          53       1.524      919.16    0.903960   -0.231357   -0.271684   -0.235624     0.41315    -0.54474    -0.75290        1.55        2.04        1.46        1.73        1.37        1.15        2.26        1.79        1.52        1.79
         957          16          53       1.582      919.22    0.904446   -0.234712   -0.262849   -0.240413     0.38757    -0.53772    -0.75485        1.55        2.04        1.46        1.73        1.37        1.15        2.26        1.79        1.52        1.79
         958          16          53       1.631      919.28    0.904764   -0.237373   -0.254415   -0.245619     0.36813    -0.53784    -0.75439        1.55        2.05        1.47        1.73        1.38        1.15        2.26        1.79        1.52        1.79
