,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,brazo,brazo,brazo,brazo,brazo,brazo,brazo,espalda,espalda,espalda,espalda,espalda,espalda,espalda,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker3,Rigid Body 2:Marker3,Rigid Body 2:Marker3,MarkerSet:referencia,MarkerSet:referencia,MarkerSet:referencia
,,"A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","A811DC5D1BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","AF169C401BD611E85D0998737888968D","8392B20CF49E3573700000001","8392B20CF49E3573700000001","8392B20CF49E3573700000001","8392B20CF49E3573700000002","8392B20CF49E3573700000002","8392B20CF49E3573700000002","8392B20CF49E3573700000003","8392B20CF49E3573700000003","8392B20CF49E3573700000003","8392B20CF49E3573800000001","8392B20CF49E3573800000001","8392B20CF49E3573800000001","8392B20CF49E3573800000002","8392B20CF49E3573800000002","8392B20CF49E3573800000002","8392B20CF49E3573800000003","8392B20CF49E3573800000003","8392B20CF49E3573800000003","8392B20CF49E35717C915B400000000","8392B20CF49E35717C915B400000000","8392B20CF49E35717C915B400000000"
,,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1319,10.991667,63.772549,10.886120,-4.964378,28.486557,1113.915405,-25.161102,2.915063,1.950791,7.262233,-2.323228,-175.596054,831.395752,315.733368,2.599878,16.687704,1129.836426,19.196218,36.996006,1115.153931,-28.864384,30.340969,1096.123901,-64.416496,-171.121506,901.396179,319.887268,-176.182007,827.721619,313.563110,-179.430847,765.359863,313.853516,-47.293274,1176.651978,196.660309
1320,11.000000,63.912342,10.971667,-5.074699,28.092655,1114.321045,-25.313265,2.915063,1.925593,7.064231,-2.341970,-175.568329,831.413208,315.723938,2.599878,16.390011,1130.139404,19.101568,36.600830,1115.575317,-29.015244,29.859840,1096.608643,-64.626991,-171.074188,901.429626,319.862091,-176.156311,827.730652,313.558685,-179.421036,765.367798,313.854187,-47.326263,1176.708618,196.647156
1321,11.008333,64.056953,11.068248,-5.178957,27.713572,1114.727173,-25.463844,2.915063,1.915611,7.111102,-2.356712,-175.534622,831.428711,315.705048,2.599878,16.106071,1130.441284,19.010130,36.232410,1115.982178,-29.155970,29.403091,1097.101807,-64.801010,-171.017258,901.465881,319.836639,-176.128540,827.737000,313.529266,-179.405151,765.369385,313.851593,-47.371632,1176.771118,196.634613
1322,11.016667,64.170235,11.137608,-5.262001,27.364906,1115.104004,-25.597355,2.915063,1.707418,7.228981,-2.322305,-175.536728,831.858582,315.436951,2.608723,15.821224,1130.742188,18.931927,35.906792,1116.332886,-29.286892,28.965832,1097.563965,-64.964500,-176.091995,827.760437,313.519440,-170.973572,901.508301,319.812531,-179.390793,765.361206,313.834045,-47.402367,1176.831543,196.615692
1323,11.025000,64.267487,11.213190,-5.357774,27.004705,1115.483276,-25.732893,2.915063,1.715798,7.053195,-2.348001,-175.508713,831.839722,315.414001,2.585147,15.541322,1131.057251,18.846138,35.518707,1116.737183,-29.467880,28.524458,1097.994751,-65.154526,-176.064072,827.755737,313.489899,-170.918793,901.548767,319.783325,-179.381485,765.368713,313.815399,-47.441734,1176.910034,196.591309
1324,11.033333,64.386436,11.321664,-5.507395,26.593063,1115.886353,-25.892742,2.915063,1.722336,7.186217,-2.366064,-175.477661,831.845642,315.397003,2.571686,15.261057,1131.374390,18.741436,35.093784,1117.151855,-29.652416,28.028906,1098.465210,-65.349342,-176.038300,827.766907,313.473663,-170.861221,901.576965,319.743896,-179.371780,765.378113,313.801361,-47.490952,1176.985962,196.576355
1325,11.041667,64.521950,11.432980,-5.656320,26.200911,1116.278931,-26.052454,2.915063,1.708907,7.127723,-2.379374,-175.446991,831.859619,315.372223,2.561393,14.990217,1131.682983,18.641388,34.701050,1117.557007,-29.838921,27.541519,1098.920776,-65.526962,-176.008224,827.782593,313.442688,-170.815857,901.596069,319.712067,-179.356934,765.383240,313.789795,-47.523808,1177.065796,196.554184
1326,11.050000,64.603981,11.514783,-5.750943,25.833281,1116.649536,-26.200661,2.915063,1.702283,6.885820,-2.408775,-175.406555,831.858276,315.346283,2.548523,14.695533,1132.000366,18.550175,34.352840,1117.932129,-29.995054,27.083755,1099.329712,-65.700500,-175.961227,827.787659,313.413788,-170.756607,901.624878,319.679901,-179.349121,765.395386,313.767273,-47.570751,1177.147461,196.541153
1327,11.058333,64.722115,11.599267,-5.878438,25.448761,1117.037720,-26.343370,2.915063,1.708204,6.893931,-2.423370,-175.377838,831.858398,315.317841,2.533289,14.408161,1132.312134,18.468018,33.985855,1118.324829,-30.154497,26.570738,1099.787720,-65.899101,-175.934937,827.794434,313.379059,-170.709229,901.653748,319.651978,-179.334427,765.403625,313.746307,-47.624031,1177.230225,196.519653
1328,11.066667,64.843102,11.676532,-6.007076,25.033062,1117.446167,-26.484539,2.915063,1.709416,6.937851,-2.441362,-175.347931,831.871948,315.294006,2.521073,14.107693,1132.642456,18.377571,33.544899,1118.752686,-30.329346,26.076735,1100.255981,-66.071449,-175.908081,827.812622,313.352386,-170.655334,901.688232,319.617432,-179.324265,765.421753,313.731506,-47.685822,1177.325806,196.514465
1329,11.075000,64.939827,11.733607,-6.091183,24.636469,1117.845825,-26.633232,2.915063,1.699920,6.821340,-2.455467,-175.320618,831.874512,315.269073,2.506332,13.787861,1132.968262,18.256788,33.143280,1119.173706,-30.501307,25.636971,1100.716797,-66.255302,-175.878937,827.820740,313.320953,-170.617020,901.718018,319.586853,-179.311218,765.430542,313.721649,-47.755821,1177.416748,196.481628
1330,11.083333,65.064529,11.795418,-6.185536,24.282228,1118.222534,-26.783285,2.915063,1.708991,7.147566,-2.463953,-175.284744,831.884033,315.243622,2.486152,13.515219,1133.263794,18.153362,32.784103,1119.550537,-30.649780,25.216221,1101.162231,-66.424164,-175.851852,827.834106,313.291870,-170.560455,901.743530,319.540619,-179.292496,765.426941,313.702240,-47.825619,1177.520996,196.424774
1331,11.091667,65.218658,11.840269,-6.310571,23.932852,1118.630493,-26.929640,2.915063,1.690603,6.934883,-2.487336,-175.256271,831.903320,315.217804,2.498094,13.247437,1133.577515,18.045528,32.442093,1119.943481,-30.782879,24.746895,1101.664429,-66.616325,-175.820526,827.850708,313.271393,-170.508713,901.752136,319.503662,-179.285492,765.455200,313.687103,-47.898163,1177.628418,196.399170
1332,11.100000,65.358902,11.868260,-6.444221,23.553770,1119.048828,-27.073425,2.915063,1.690985,6.989633,-2.504943,-175.233551,831.898743,315.188446,2.477989,12.968857,1133.911255,17.962191,32.053055,1120.362061,-30.943424,24.259329,1102.162109,-66.807449,-175.802017,827.852356,313.236481,-170.461273,901.777039,319.462708,-179.282013,765.452026,313.668304,-47.971695,1177.721680,196.389038
1333,11.108333,65.465836,11.922364,-6.562740,23.174597,1119.452881,-27.204184,2.915063,1.684317,7.047207,-2.526105,-175.200623,831.915222,315.165436,2.470786,12.706943,1134.242554,17.875885,31.620443,1120.815552,-31.080782,23.834467,1102.592773,-66.962364,-175.772552,827.870361,313.213654,-170.400177,901.800415,319.419861,-179.274414,765.466553,313.657440,-48.050236,1177.816284,196.366135
1334,11.116667,65.572975,11.979047,-6.684361,22.784071,1119.859863,-27.334480,2.915063,1.684536,7.023455,-2.547821,-175.174393,831.920288,315.142212,2.451067,12.406255,1134.588379,17.780411,31.238317,1121.213257,-31.231434,23.332119,1103.067383,-67.124634,-175.748352,827.881836,313.183197,-170.347839,901.835815,319.393890,-179.271606,765.475525,313.642975,-48.124420,1177.896362,196.342880
1335,11.125000,65.689194,12.014931,-6.786395,22.402231,1120.248779,-27.462524,2.915063,1.677388,7.222718,-2.563889,-175.138840,831.958069,315.122162,2.450615,12.106423,1134.903442,17.697851,30.908703,1121.585815,-31.349152,22.867798,1103.529297,-67.283661,-175.717407,827.915283,313.161102,-170.289124,901.846741,319.357269,-179.264999,765.488159,313.632538,-48.209061,1177.980225,196.315094
1336,11.133333,65.814003,12.066036,-6.910411,22.020338,1120.646851,-27.593704,2.915063,1.663430,7.052524,-2.586703,-175.108124,831.949219,315.090088,2.430434,11.830859,1135.219482,17.611376,30.495823,1122.036011,-31.516939,22.392511,1103.978149,-67.468796,-175.688004,827.913147,313.118835,-170.230713,901.871643,319.321167,-179.252625,765.485535,313.620972,-48.296066,1178.072388,196.294617
1337,11.141667,65.879784,12.157354,-7.001694,21.641722,1121.013794,-27.727579,2.915063,1.669635,7.249043,-2.600730,-175.082672,831.968567,315.072754,2.415503,11.540468,1135.540405,17.532272,30.079723,1122.429932,-31.686188,21.974445,1104.364746,-67.612320,-175.670837,827.935120,313.100922,-170.177963,901.899719,319.287170,-179.245834,765.493286,313.602234,-48.378372,1178.165283,196.265686
1338,11.150000,66.006088,12.263706,-7.130471,21.250538,1121.414063,-27.862019,2.915063,1.671016,7.416556,-2.615036,-175.057510,831.978210,315.055756,2.404638,11.246346,1135.864014,17.444408,29.694080,1122.807617,-31.839579,21.470964,1104.858276,-67.787292,-175.653152,827.948425,313.082550,-170.125870,901.929626,319.252045,-179.235138,765.508301,313.604156,-48.460434,1178.249878,196.231018
1339,11.158333,66.120720,12.285861,-7.244941,20.866928,1121.796143,-27.979984,2.915063,1.670012,7.394471,-2.636042,-175.028641,831.988037,315.043854,2.385542,10.940999,1136.182983,17.372211,29.354870,1123.161743,-31.961769,20.985544,1105.316406,-67.927002,-175.620590,827.963440,313.068481,-170.081284,901.971130,319.228577,-179.236084,765.523254,313.596344,-48.542099,1178.336670,196.214142
1340,11.166667,66.231956,12.289751,-7.330805,20.478045,1122.162598,-28.095879,2.915063,1.665169,7.593751,-2.646776,-175.002869,832.019409,315.031097,2.380125,10.624322,1136.470215,17.300648,28.949440,1123.555176,-32.090843,20.541073,1105.734375,-68.073776,-175.603210,827.994019,313.055115,-170.031403,901.993286,319.194092,-179.225235,765.538513,313.595398,-48.622776,1178.409180,196.187347
1341,11.175000,66.354225,12.323706,-7.425546,20.078016,1122.524048,-28.215591,2.915063,1.661160,7.603074,-2.660638,-174.984100,832.035034,315.015625,2.367884,10.310559,1136.741089,17.229418,28.522432,1123.969604,-32.264263,20.088078,1106.142822,-68.213402,-175.590729,828.010864,313.038055,-169.987946,902.008423,319.168701,-179.220413,765.537476,313.573517,-48.713745,1178.493164,196.169281
1342,11.183333,66.489227,12.372750,-7.539511,19.665899,1122.890747,-28.342308,2.915063,1.641611,7.521648,-2.669398,-174.962524,832.047791,315.005341,2.353370,9.983973,1137.026733,17.154289,28.126598,1124.327271,-32.423107,19.582808,1106.598145,-68.379280,-175.567719,828.026123,313.023376,-169.959579,902.037781,319.140411,-179.209824,765.544983,313.580444,-48.803848,1178.583130,196.146179
1343,11.191667,66.568192,12.388179,-7.632199,19.260359,1123.263184,-28.471237,2.915063,1.622823,7.344748,-2.694062,-174.940125,832.047668,314.993286,2.336823,9.642631,1137.358765,17.067022,27.769327,1124.669800,-32.544701,19.089699,1107.033569,-68.550262,-175.541428,828.030457,313.006317,-169.916367,902.071472,319.113770,-179.214005,765.555847,313.590881,-48.905231,1178.674683,196.117462
1344,11.200000,66.672615,12.424220,-7.751108,18.880243,1123.651489,-28.587776,2.915063,1.615907,7.426882,-2.707928,-174.923447,832.062256,314.988739,2.312246,9.361933,1137.683960,16.985825,27.354300,1125.090820,-32.664745,18.642723,1107.447998,-68.674507,-175.530319,828.048950,312.994751,-169.877136,902.103516,319.093170,-179.215637,765.552979,313.594177,-48.992500,1178.778320,196.116928
1345,11.208333,66.822716,12.494261,-7.902630,18.470873,1124.063354,-28.698673,2.915063,1.609629,7.480407,-2.715114,-174.908112,832.077820,314.984589,2.283889,9.078457,1137.997803,16.919733,26.919544,1125.518311,-32.779724,18.119394,1107.940552,-68.839638,-175.518005,828.068848,312.987061,-169.850739,902.140747,319.070465,-179.213013,765.548218,313.586456,-49.077705,1178.869385,196.120560
1346,11.216667,66.937927,12.571275,-8.024226,18.058090,1124.474609,-28.823843,2.915063,1.617662,7.701748,-2.730522,-174.904510,832.100830,314.983185,2.263119,8.774425,1138.333130,16.834503,26.494265,1125.939331,-32.954185,17.629385,1108.414185,-68.980309,-175.523911,828.095764,312.985138,-169.817062,902.180786,319.051849,-179.229523,765.559570,313.584717,-49.156635,1178.975586,196.086990
1347,11.225000,67.040657,12.645563,-8.140762,17.661379,1124.885742,-28.949917,2.915063,1.594185,7.578185,-2.750278,-174.896561,832.129639,314.984589,2.236076,8.487144,1138.685303,16.770981,26.098787,1126.342651,-33.082932,17.152250,1108.893066,-69.144402,-175.513840,828.128479,312.980835,-169.791138,902.231567,319.031281,-179.248215,765.571411,313.595978,-49.226078,1179.073242,196.098236
1348,11.233333,67.173737,12.694528,-8.233715,17.260233,1125.358398,-29.064913,2.915063,1.604597,7.825828,-2.759386,-174.890060,832.150452,314.977783,2.231220,8.164980,1139.071899,16.692078,25.685905,1126.803101,-33.174187,16.675591,1109.434448,-69.256630,-175.517349,828.150391,312.974609,-169.760132,902.251099,319.014221,-179.252655,765.585571,313.593353,-49.311188,1179.152100,196.134262
1349,11.241667,67.319496,12.741171,-8.364185,16.865416,1125.818604,-29.166725,2.915063,1.595996,7.810726,-2.780637,-174.880417,832.156189,314.963013,2.201517,7.872303,1139.430908,16.617628,25.282742,1127.269775,-33.275932,16.176760,1109.988037,-69.399117,-175.510468,828.161255,312.951752,-169.724197,902.290100,318.987610,-179.268570,765.582947,313.588867,-49.384274,1179.230103,196.153137
1350,11.250000,67.461281,12.798834,-8.504953,16.473833,1126.244141,-29.273033,2.915063,1.594370,7.887473,-2.791998,-174.867401,832.169434,314.956451,2.184895,7.595389,1139.765259,16.563475,24.857998,1127.732788,-33.447830,15.703321,1110.478638,-69.549683,-175.495529,828.176819,312.946930,-169.701370,902.325745,318.962982,-179.275513,765.594299,313.586273,-49.454311,1179.314453,196.161545
1351,11.258333,67.606453,12.850788,-8.635046,16.073835,1126.689209,-29.379919,2.915063,1.564397,7.678114,-2.815391,-174.854568,832.194824,314.943298,2.177802,7.295754,1140.124023,16.504559,24.449884,1128.177612,-33.579617,15.206099,1111.015747,-69.676697,-175.482605,828.202820,312.929047,-169.663040,902.349854,318.933411,-179.286240,765.610107,313.592102,-49.521225,1179.400269,196.172989
1352,11.266667,67.725426,12.891259,-8.744469,15.663292,1127.172241,-29.486593,2.915063,1.563400,7.858543,-2.832088,-174.844955,832.203064,314.935272,2.158187,6.965588,1140.523438,16.418791,24.047136,1128.665527,-33.690689,14.707268,1111.568726,-69.799957,-175.481232,828.214355,312.920288,-169.623520,902.382141,318.901886,-179.296219,765.614868,313.599426,-49.601494,1179.483521,196.174759
1353,11.275000,67.844261,12.907825,-8.821746,15.277348,1127.631592,-29.602419,2.915063,1.561271,7.963846,-2.847253,-174.828033,832.213989,314.919189,2.144739,6.644474,1140.906372,16.351225,23.696602,1129.131470,-33.814697,14.260054,1112.101318,-69.976120,-175.464035,828.226868,312.905426,-169.589905,902.408569,318.866943,-179.303314,765.622620,313.591644,-49.677166,1179.571045,196.175217
1354,11.283333,68.013748,12.942083,-8.920036,14.893353,1128.095093,-29.739422,2.915063,1.551877,7.994873,-2.860092,-174.808960,832.239929,314.908173,2.136762,6.347614,1141.251099,16.287724,23.276329,1129.622192,-34.007072,13.821483,1112.657104,-70.134552,-175.452179,828.253967,312.893982,-169.547104,902.435913,318.839447,-179.295532,765.639404,313.590057,-49.763443,1179.649414,196.181030
1355,11.291667,68.187988,12.989696,-9.024821,14.498506,1128.577271,-29.874897,2.915063,1.551610,8.143745,-2.868074,-174.790848,832.248352,314.885284,2.108969,6.039981,1141.606812,16.228313,22.874414,1130.142456,-34.155338,13.337791,1113.222534,-70.309967,-175.441208,828.266663,312.868011,-169.510757,902.473938,318.799927,-179.287964,765.636780,313.574097,-49.848640,1179.731445,196.183228
1356,11.300000,68.259933,13.047075,-9.099631,14.118395,1129.046265,-30.002867,2.915063,1.555816,8.277466,-2.890279,-174.769485,832.265320,314.865051,2.092632,5.735314,1142.016479,16.154385,22.520781,1130.632324,-34.285038,12.919247,1113.722290,-70.451019,-175.426361,828.285950,312.847687,-169.455612,902.521118,318.765015,-179.290619,765.662537,313.568024,-49.932205,1179.820923,196.165131
1357,11.308333,68.386536,13.084186,-9.219236,13.755683,1129.508057,-30.114775,2.915063,1.552301,8.337056,-2.900650,-174.743408,832.287170,314.843292,2.069456,5.451152,1142.416992,16.064489,22.178471,1131.042114,-34.403355,12.434662,1114.291260,-70.612579,-175.403976,828.310669,312.822876,-169.413300,902.560913,318.731384,-179.279297,765.669128,313.546844,-50.021542,1179.923828,196.127792
1358,11.316667,68.546745,13.097191,-9.317503,13.378015,1129.970337,-30.244284,2.915063,1.556509,8.572871,-2.920958,-174.718704,832.313477,314.816406,2.068373,5.148236,1142.768433,15.967436,21.787882,1131.531616,-34.548492,11.991501,1114.838989,-70.791634,-175.384430,828.336975,312.798340,-169.358643,902.587036,318.683685,-179.282272,765.696289,313.537659,-50.102322,1180.030762,196.098129
1359,11.325000,68.656258,13.151815,-9.392332,12.994609,1130.429565,-30.384844,2.915063,1.538870,8.471994,-2.939178,-174.695908,832.345215,314.791382,2.058695,4.838574,1143.134521,15.854857,21.368742,1132.046631,-34.698635,11.563360,1115.344971,-70.955513,-175.365768,828.370361,312.767365,-169.310715,902.621765,318.648895,-179.276413,765.719055,313.526794,-50.193275,1180.146729,196.067581
1360,11.333333,68.826210,13.221200,-9.489140,12.619446,1130.930298,-30.525927,2.915063,1.519492,8.186516,-2.965689,-174.668610,832.347107,314.760498,2.034937,4.545130,1143.519287,15.746260,20.993114,1132.540283,-34.846245,11.121035,1115.958252,-71.106194,-175.330902,828.373657,312.727905,-169.263519,902.667114,318.618500,-179.278580,765.732300,313.510498,-50.280983,1180.261719,196.062653
1361,11.341667,68.927422,13.235190,-9.546835,12.273143,1131.448242,-30.654060,2.915063,1.526514,8.326571,-2.979557,-174.648102,832.372986,314.740601,2.019058,4.235647,1143.973633,15.641490,20.673216,1133.019409,-34.950226,10.708153,1116.559692,-71.252403,-175.315979,828.401062,312.710815,-169.220062,902.712097,318.586365,-179.275269,765.755554,313.489960,-50.372925,1180.391602,196.035370
1362,11.350000,69.042740,13.288465,-9.643372,11.920281,1131.971924,-30.776867,2.915063,1.515348,8.281417,-2.993160,-174.624710,832.389587,314.716797,1.992377,3.973406,1144.411499,15.564590,20.286919,1133.597656,-35.083206,10.295391,1117.121216,-71.420135,-175.292786,828.419434,312.682587,-169.180954,902.762268,318.551239,-179.268814,765.767334,313.475433,-50.473244,1180.535278,195.993454
1363,11.358333,69.184044,13.362331,-9.755482,11.550630,1132.484619,-30.907190,2.915063,1.504963,8.370605,-3.006920,-174.614899,832.417236,314.699646,1.970428,3.702846,1144.827026,15.468870,19.878149,1134.112305,-35.237522,9.859741,1117.727295,-71.583717,-175.288055,828.449707,312.663269,-169.149368,902.800110,318.511841,-179.278519,765.773865,313.466766,-50.566654,1180.680176,195.967407
1364,11.366667,69.324814,13.416279,-9.854850,11.173787,1133.031616,-31.060053,2.915063,1.509441,8.513334,-3.024979,-174.592514,832.420898,314.674438,1.948270,3.408405,1145.277466,15.344205,19.494652,1134.645142,-35.414070,9.418070,1118.375732,-71.743340,-175.267761,828.454041,312.636475,-169.102692,902.837402,318.474609,-179.280991,765.780701,313.452820,-50.673103,1180.835449,195.927887
1365,11.375000,69.451492,13.450060,-9.898128,10.803488,1133.587646,-31.215122,2.915063,1.504825,8.589560,-3.045645,-174.576889,832.442505,314.654938,1.944748,3.069342,1145.734131,15.207977,19.132435,1135.226074,-35.546391,9.014189,1119.004517,-71.930168,-175.255478,828.475586,312.623260,-169.059250,902.862000,318.432617,-179.290329,765.802246,313.442535,-50.776371,1180.988647,195.894638
1366,11.383333,69.578224,13.483746,-9.941488,10.433188,1134.143555,-31.370193,2.915063,1.491418,8.542659,-3.066744,-174.561920,832.452393,314.625488,1.924512,2.744366,1146.199097,15.085995,18.768847,1135.813232,-35.685093,8.574009,1119.650146,-72.108749,-175.241348,828.486938,312.587708,-169.019257,902.889404,318.391907,-179.301315,765.802490,313.425446,-50.882454,1181.130615,195.873398
1367,11.391667,69.714333,13.555778,-10.060698,10.061909,1134.714844,-31.531986,2.915063,1.489594,8.489645,-3.095268,-174.546021,832.455933,314.603333,1.902555,2.459070,1146.664551,14.952031,18.410444,1136.401611,-35.875469,8.115232,1120.272827,-72.288216,-175.226303,828.488159,312.562134,-168.969131,902.942566,318.366943,-179.314819,765.827087,313.419067,-51.001877,1181.281982,195.825211
1368,11.400000,69.838005,13.626192,-10.153888,9.675206,1135.308472,-31.696428,2.915063,1.482188,8.539056,-3.109658,-174.531143,832.478699,314.589966,1.871479,2.141736,1147.172485,14.831521,17.998219,1137.014404,-36.069183,7.668495,1120.936401,-72.492393,-175.215576,828.511963,312.543243,-168.932404,902.996399,318.340881,-179.318542,765.836670,313.415009,-51.139652,1181.435791,195.766571
1369,11.408333,69.987862,13.706248,-10.237469,9.302730,1135.903564,-31.854410,2.915063,1.486841,8.711268,-3.116858,-174.512970,832.501099,314.575043,1.836663,1.864914,1147.664429,14.738105,17.598093,1137.610352,-36.228867,7.261992,1121.629883,-72.680923,-175.204727,828.535889,312.530060,-168.896408,903.050171,318.310822,-179.312408,765.839478,313.393341,-51.254898,1181.602417,195.711914
